"precision";"recall";"f1";"accuracy";"total";"type";"threshold"
"5,331837430499636";"35,785953177257525";"9,008674929287494";"35,785953177257525";"299";"BeginsAt";"0,6"
"14,952469405594401";"45,679976851851855";"20,28260462363721";"51,041666666666664";"192";"tookPlaceAt";"0,6"
"35,500562307285";"79,36507936507937";"45,49212296279238";"79,36507936507937";"126";"carriedOutBy";"0,6"
"51,995211107806526";"86,6412213740458";"60,12408499049722";"86,6412213740458";"262";"showsFeatures";"0,6"
"42,7689203581022";"67,14614295824488";"48,72127553927106";"84,71337579617834";"157";"fallsWithin";"0,6"
"22,66061974079052";"53,38709677419355";"28,241738610205243";"68,81720430107526";"93";"hadParticipant";"0,6"
"2,3988095238095237";"10,178571428571427";"3,6190476190476195";"12,5";"40";"hadParticipantBegins";"0,6"
"15,887776526074395";"32,269503546099294";"18,128327311681506";"50";"94";"falltookPlace";"0,6"
"0";"0";"0";"0";"103";"fallhasTimeSpan";"0,6"
"26,143157325739857";"46,89930515194958";"29,953322689618123";"51,42392188771359";"1229";"ALL";"0,7"
"5,750270750270747";"35,472972972972975";"9,588268930374188";"35,472972972972975";"296";"BeginsAt";"0,7"
"19,55119279680683";"42,225471085120205";"23,885916928391513";"45,02923976608187";"171";"tookPlaceAt";"0,7"
"43,104880665856314";"78,59078590785907";"51,724242333998404";"78,86178861788618";"123";"carriedOutBy";"0,7"
"52,571511243386226";"73,4375";"57,91790674603177";"73,4375";"192";"showsFeatures";"0,7"
"57,05259460733916";"65,13295099061523";"58,41594919384123";"83,94160583941606";"137";"fallsWithin";"0,7"
"26,249876843143095";"52,55555555555556";"30,882847416696737";"67,77777777777777";"90";"hadParticipant";"0,7"
"2,666666666666667";"10,178571428571427";"3,81077694235589";"12,5";"40";"hadParticipantBegins";"0,7"
"17,32857677302121";"25,82304526748971";"18,18298642372717";"38,27160493827161";"81";"falltookPlace";"0,7"
"0";"0";"0";"0";"99";"fallhasTimeSpan";"0,7"
"28,2267741260058";"45,30272221434088";"31,244489896507133";"49,95034756703078";"1007";"ALL";"0,8"
"7,16045858903001";"35,19163763066202";"11,289430662252958";"35,19163763066202";"287";"BeginsAt";"0,8"
"32,80248577418389";"47,59958071278826";"35,941622925237624";"50,943396226415096";"106";"tookPlaceAt";"0,8"
"51,90772025593456";"83,92857142857143";"60,50825217924348";"83,92857142857143";"112";"carriedOutBy";"0,8"
"54,37321937321938";"66,66666666666667";"57,777777777777764";"66,66666666666667";"117";"showsFeatures";"0,8"
"62,33494843586587";"65,64657055482743";"61,80966332342476";"84,40366972477064";"109";"fallsWithin";"0,8"
"30,254085326800016";"54,320175438596486";"34,10595785815763";"72,36842105263158";"76";"hadParticipant";"0,8"
"2,2916666666666665";"5,178571428571428";"2,7777777777777777";"7,5";"40";"hadParticipantBegins";"0,8"
"21,877551020408163";"25,476190476190474";"20,514017728303443";"37,142857142857146";"70";"falltookPlace";"0,8"
"0";"0";"0";"0";"90";"fallhasTimeSpan";"0,8"
"29,852546840735823";"43,33727034120735";"31,68613883157654";"48,346456692913385";"635";"ALL";"0,9"
"12,692586293776769";"34,92063492063492";"16,78330928330928";"34,92063492063492";"252";"BeginsAt";"0,9"
"36,111111111111114";"34,629629629629626";"33,11111111111111";"42,22222222222222";"45";"tookPlaceAt";"0,9"
"57,74193548387097";"81,36200716845879";"64,11930363543263";"81,72043010752688";"93";"carriedOutBy";"0,9"
"56,25";"58,333333333333336";"56,944444444444436";"58,333333333333336";"24";"showsFeatures";"0,9"
"72,92894935752078";"72,18253968253968";"70,18266565885612";"90,47619047619048";"63";"fallsWithin";"0,9"
"34,33297258297258";"51,05555555555556";"35,833906289788644";"70";"60";"hadParticipant";"0,9"
"0";"0";"0";"0";"18";"hadParticipantBegins";"0,9"
"37,916666666666664";"29,166666666666668";"25";"55";"20";"falltookPlace";"0,9"
"0";"0";"0";"0";"60";"fallhasTimeSpan";"0,9"
