"precision";"recall";"f1";"accuracy";"total";"type";"threshold"
"41,87542437670316";"90,28985507246375";"52,516619451402036";"91,30434782608695";"115";"carriedOutBy";"0,5"
"40,8922094821749";"96,53979238754326";"52,226466344113476";"96,53979238754326";"289";"showsFeatures";"0,5"
"44,301999866041605";"61,27163338453662";"48,53639791525539";"82,58064516129032";"155";"fallsWithin";"0,5"
"23,439485710009304";"53,11355311355312";"29,050224074039257";"67,03296703296704";"91";"hadParticipant";"0,5"
"15,384615384615385";"8,241758241758241";"8,717948717948717";"15,384615384615385";"13";"hadParticipantBegins";"0,5"
"21,2673113322464";"29,437229437229437";"20,328733315746298";"46,753246753246756";"77";"falltookPlace";"0,5"
"0";"0";"0";"0";"85";"fallhasTimeSpan";"0,5"
"28,336797012494966";"51,77720095627275";"33,26317583534027";"56,654991243432576";"1142";"ALL";"0,6"
"6,639816849816846";"24,8";"9,719593739593735";"24,8";"250";"BeginsAt";"0,6"
"23,72759103641457";"41,25816993464052";"27,303497156438322";"44,705882352941174";"170";"tookPlaceAt";"0,6"
"49,251080312661216";"90,25297619047618";"59,238629756486866";"91,07142857142857";"112";"carriedOutBy";"0,6"
"44,256070016939574";"86,56126482213439";"54,0605091000348";"86,56126482213439";"253";"showsFeatures";"0,6"
"49,03245310245311";"59,792063492063505";"51,452811900861406";"80";"125";"fallsWithin";"0,6"
"25,50242371265099";"50,75757575757576";"30,33113480165267";"64,77272727272727";"88";"hadParticipant";"0,6"
"12,5";"12,5";"12,5";"12,5";"8";"hadParticipantBegins";"0,6"
"25,531049410359753";"32,183908045977006";"24,1771925392615";"51,724137931034484";"58";"falltookPlace";"0,6"
"0";"0";"0";"0";"78";"fallhasTimeSpan";"0,6"
"30,704693952320532";"47,87342609336279";"34,30326278160564";"52,10970464135021";"948";"ALL";"0,7"
"8,839414553700268";"24,675324675324674";"11,805707519993229";"24,675324675324674";"231";"BeginsAt";"0,7"
"24,91666666666667";"39,861111111111114";"28,16955266955266";"41,42857142857143";"140";"tookPlaceAt";"0,7"
"56,22668240850062";"90,07575757575756";"65,2171717171717";"90,9090909090909";"110";"carriedOutBy";"0,7"
"48,161453930684694";"71,59763313609467";"54,1039729501268";"71,59763313609467";"169";"showsFeatures";"0,7"
"53,44514695830485";"63,5451127819549";"56,238418055429584";"78,94736842105263";"95";"fallsWithin";"0,7"
"28,64416955593427";"50,7843137254902";"31,928433926703818";"63,529411764705884";"85";"hadParticipant";"0,7"
"16,666666666666668";"16,666666666666668";"16,666666666666668";"16,666666666666668";"6";"hadParticipantBegins";"0,7"
"32,83095238095238";"32,83333333333333";"27,492207792207793";"56";"50";"falltookPlace";"0,7"
"0";"0";"0";"0";"62";"fallhasTimeSpan";"0,7"
"36,51835331166637";"51,75815361605634";"39,81109613909543";"56,99088145896656";"658";"ALL";"0,8"
"12,994362316170829";"27,127659574468087";"15,881394019691891";"27,127659574468087";"188";"BeginsAt";"0,8"
"44,65447154471545";"59,21409214092141";"48,650793650793645";"60,97560975609756";"82";"tookPlaceAt";"0,8"
"59,59650412480603";"87,73584905660377";"67,45167306488058";"87,73584905660377";"106";"carriedOutBy";"0,8"
"50";"61,72839506172839";"53,29218106995885";"61,72839506172839";"81";"showsFeatures";"0,8"
"54,87468671679197";"64,09617794486216";"57,33905370515274";"85,52631578947368";"76";"fallsWithin";"0,8"
"30,62828282828283";"52,39999999999999";"33,52941132941133";"65,33333333333333";"75";"hadParticipant";"0,8"
"0";"0";"0";"0";"3";"hadParticipantBegins";"0,8"
"37,57389162561577";"34,48275862068966";"30,400557297109025";"58,62068965517241";"29";"falltookPlace";"0,8"
"0";"0";"0";"0";"18";"fallhasTimeSpan";"0,8"
"44,779381112714425";"54,16192680776014";"45,78007332174";"60";"360";"ALL";"0,9"
"22,214063195371608";"31,77570093457944";"24,485981308411215";"31,77570093457944";"107";"BeginsAt";"0,9"
"48,21969696969697";"56,94444444444445";"50,05050505050507";"61,36363636363637";"44";"tookPlaceAt";"0,9"
"69,37751004016064";"87,65060240963855";"74,62229871868422";"87,95180722891567";"83";"carriedOutBy";"0,9"
"53,333333333333336";"53,333333333333336";"53,333333333333336";"53,333333333333336";"15";"showsFeatures";"0,9"
"60,7183908045977";"66,81855500821018";"61,80606749572267";"82,75862068965517";"29";"fallsWithin";"0,9"
"40,669361020923525";"52,81249999999999";"40,09235556110557";"67,1875";"64";"hadParticipant";"0,9"
"0";"0";"0";"0";"2";"hadParticipantBegins";"0,9"
"53,84615384615385";"15,384615384615385";"23,589743589743588";"53,84615384615385";"13";"falltookPlace";"0,9"
"0";"0";"0";"0";"3";"fallhasTimeSpan";"0,9"
