"precision";"recall";"f1";"accuracy";"total";"type";"threshold"
"34,22045365919746";"74,74537037037035";"43,27181310719368";"88,69047619047619";"168";"fallsWithin";"0,3"
"17,642332402183992";"62,58680555555555";"24,872722111759998";"78,125";"96";"hadParticipant";"0,3"
"11,236559139784946";"12,350230414746544";"8,323619770488841";"29,032258064516128";"31";"hadParticipantBegins";"0,3"
"14,523059833326924";"32,64604810996563";"16,44871481201244";"49,48453608247423";"97";"falltookPlace";"0,3"
"0,1";"1";"0,18181818181818182";"1";"100";"fallhasTimeSpan";"0,3"
"22,00507030797223";"60,0203515155756";"28,615888271181916";"65,02571638501102";"1361";"ALL";"0,4"
"5,235382595912216";"32,02846975088968";"8,549899019225725";"32,02846975088968";"281";"BeginsAt";"0,4"
"18,897191262337728";"61,722222222222214";"26,100489271958644";"66,66666666666667";"195";"tookPlaceAt";"0,4"
"29,47052967252653";"89,00641025641026";"40,57013989864667";"90,76923076923077";"130";"carriedOutBy";"0,4"
"36,410500284029716";"99,33333333333333";"48,32165057165063";"99,33333333333333";"300";"showsFeatures";"0,4"
"40,867631484335256";"68,18055555555556";"47,33529131335278";"84,375";"160";"fallsWithin";"0,4"
"18,256027544436982";"59,444444444444436";"25,125581649972954";"75";"96";"hadParticipant";"0,4"
"11,764705882352942";"6,302521008403361";"6,666666666666666";"11,764705882352942";"17";"hadParticipantBegins";"0,4"
"18,639605531880513";"30,823293172690764";"19,08985258382848";"48,19277108433735";"83";"falltookPlace";"0,4"
"0";"0";"0";"0";"99";"fallhasTimeSpan";"0,4"
"24,990269072230067";"58,22496359119333";"31,207929457046667";"63,0686198920586";"1297";"ALL";"0,5"
"6,259320163814544";"32,95880149812734";"9,97058562700194";"32,95880149812734";"267";"BeginsAt";"0,5"
"19,742177413230042";"50,548245614035096";"25,663508467525073";"54,73684210526316";"190";"tookPlaceAt";"0,5"
"34,65482996139106";"87,91666666666667";"45,63010659526495";"89,23076923076923";"130";"carriedOutBy";"0,5"
"41,496855297058126";"96,89655172413794";"52,8778175847142";"96,89655172413794";"290";"showsFeatures";"0,5"
"46,474879435405754";"65,51104676104676";"51,00719099137459";"82,43243243243244";"148";"fallsWithin";"0,5"
"20,040152268928537";"57,87719298245614";"26,55575784995695";"73,6842105263158";"95";"hadParticipant";"0,5"
"15,384615384615385";"8,241758241758241";"8,717948717948717";"15,384615384615385";"13";"hadParticipantBegins";"0,5"
"19,8488410988411";"30,85585585585585";"20,091837591837585";"47,2972972972973";"74";"falltookPlace";"0,5"
"0";"0";"0";"0";"90";"fallhasTimeSpan";"0,5"
"27,46945977169101";"53,912718437529215";"32,77100479011345";"58,70479394449117";"1189";"ALL";"0,6"
"7,6384627669212595";"33,201581027667984";"11,544796880765254";"33,201581027667984";"253";"BeginsAt";"0,6"
"21,484824699110415";"41,5521978021978";"25,689869702304623";"44,505494505494504";"182";"tookPlaceAt";"0,6"
"38,301160010284626";"84,77690288713912";"48,70256574039523";"85,8267716535433";"127";"carriedOutBy";"0,6"
"46,007873268829435";"86,85258964143426";"55,35227057139409";"86,85258964143426";"251";"showsFeatures";"0,6"
"49,27306507193725";"61,66457811194653";"52,00685854935052";"79,69924812030075";"133";"fallsWithin";"0,6"
"25,217753379518083";"56,32616487455197";"30,83734859542613";"73,11827956989248";"93";"hadParticipant";"0,6"
"12,5";"12,5";"12,5";"12,5";"8";"hadParticipantBegins";"0,6"
"23,075840370922343";"33,33333333333333";"23,031203768908682";"50,81967213114754";"61";"falltookPlace";"0,6"
"0";"0";"0";"0";"81";"fallhasTimeSpan";"0,6"
"28,92362466883703";"48,28616576371068";"32,780086721867946";"52,594810379241515";"1002";"ALL";"0,7"
"9,66725644111536";"32,365145228215766";"13,434610571540027";"32,365145228215766";"241";"BeginsAt";"0,7"
"23,632383771118512";"38,9937106918239";"27,398967210287953";"39,62264150943396";"159";"tookPlaceAt";"0,7"
"41,25208780720592";"77,16535433070867";"50,10969098610313";"77,16535433070867";"127";"carriedOutBy";"0,7"
"49,106782106782106";"73,33333333333333";"55,15584415584415";"73,33333333333333";"165";"showsFeatures";"0,7"
"50,65200522747692";"59,868598382749326";"52,53771563030024";"77,35849056603773";"106";"fallsWithin";"0,7"
"30,625733006698102";"54,348659003831415";"34,08550455155559";"71,26436781609195";"87";"hadParticipant";"0,7"
"16,666666666666668";"16,666666666666668";"16,666666666666668";"16,666666666666668";"6";"hadParticipantBegins";"0,7"
"31,531746031746028";"29,074074074074073";"25,608625941959275";"48,888888888888886";"45";"falltookPlace";"0,7"
"0";"0";"0";"0";"66";"fallhasTimeSpan";"0,7"
"33,779607083781315";"49,82610837438424";"37,17330171293659";"54,62068965517241";"725";"ALL";"0,8"
"13,881983952406486";"32,863849765258216";"17,410364804730996";"32,863849765258216";"213";"BeginsAt";"0,8"
"31,966966966966968";"44,14414414414414";"35,62848562848563";"45,04504504504504";"111";"tookPlaceAt";"0,8"
"52,98058507149417";"83,63636363636364";"61,27571338815355";"83,63636363636364";"110";"carriedOutBy";"0,8"
"50,000000000000014";"60,714285714285715";"52,976190476190474";"60,714285714285715";"84";"showsFeatures";"0,8"
"51,95175078086469";"60,59825195901144";"53,86093660577336";"81,0126582278481";"79";"fallsWithin";"0,8"
"36,38876530576936";"55,59829059829059";"39,3228483872685";"71,7948717948718";"78";"hadParticipant";"0,8"
"0";"0";"0";"0";"3";"hadParticipantBegins";"0,8"
"34,98768472906404";"27,586206896551722";"26,722396377568796";"44,827586206896555";"29";"falltookPlace";"0,8"
"0";"0";"0";"0";"18";"fallhasTimeSpan";"0,8"
"38,34991734263578";"47,8568539066112";"39,55836833228326";"53,883495145631066";"412";"ALL";"0,9"
"15,672660672660673";"24,475524475524477";"17,49750249750249";"24,475524475524477";"143";"BeginsAt";"0,9"
"43,43333333333333";"48";"44,57777777777778";"50";"50";"tookPlaceAt";"0,9"
"59,927435272262855";"82,47126436781609";"66,43951833607";"82,75862068965517";"87";"carriedOutBy";"0,9"
"53,333333333333336";"53,333333333333336";"53,333333333333336";"53,333333333333336";"15";"showsFeatures";"0,9"
"55,18518518518519";"64,40806878306879";"57,30425438758774";"83,33333333333333";"36";"fallsWithin";"0,9"
"43,33798817669784";"53,60215053763441";"42,2122272098553";"72,58064516129032";"62";"hadParticipant";"0,9"
"0";"0";"0";"0";"2";"hadParticipantBegins";"0,9"
"50";"14,285714285714286";"21,9047619047619";"50";"14";"falltookPlace";"0,9"
"0";"0";"0";"0";"3";"fallhasTimeSpan";"0,9"
