"precision";"recall";"f1";"accuracy";"total";"type";"threshold"
"5,851063829787234";"4,787234042553192";"4,75177304964539";"8,51063829787234";"47";"tookPlaceAt";"0,8"
"7,5";"8,611111111111112";"7,5";"10";"60";"carriedOutBy";"0,8"
"0";"0";"0";"0";"10";"showsFeatures";"0,8"
"8,088235294117647";"16,666666666666668";"10,427807486631016";"23,529411764705884";"17";"fallsWithin";"0,8"
"0";"0";"0";"0";"10";"hadParticipant";"0,8"
"0";"0";"0";"0";"12";"hadParticipantBegins";"0,8"
"17,647058823529413";"22,549019607843135";"17,647058823529413";"35,294117647058826";"17";"falltookPlace";"0,8"
"0";"0";"0";"0";"14";"fallhasTimeSpan";"0,8"
"3,389830508474576";"2,7542372881355934";"2,7401129943502824";"4,237288135593221";"118";"ALL";"0,9"
"0";"0";"0";"0";"40";"BeginsAt";"0,9"
"7,6923076923076925";"4,8076923076923075";"5,384615384615385";"7,6923076923076925";"26";"tookPlaceAt";"0,9"
"4,166666666666667";"2,0833333333333335";"2,7777777777777772";"4,166666666666667";"24";"carriedOutBy";"0,9"
"0";"0";"0";"0";"6";"showsFeatures";"0,9"
"12,5";"12,5";"12,5";"25";"4";"fallsWithin";"0,9"
"0";"0";"0";"0";"5";"hadParticipant";"0,9"
"8,333333333333334";"16,666666666666668";"11,111111111111109";"16,666666666666668";"6";"falltookPlace";"0,9"
"0";"0";"0";"0";"7";"fallhasTimeSpan";"0,9"
